"src_port","fwd_seg_size_avg","pkt_len_max","bwd_pkt_len_max","pkt_len_std","subflow_bwd_pkts","idle_max","idle_std","active_min","init_bwd_win_byts","fwd_pkts_b_avg","totlen_fwd_pkts","flow_duration","subflow_fwd_pkts","fwd_pkt_len_mean","active_max","fwd_pkt_len_std","idle_mean","fwd_seg_size_min","fwd_pkts_s","protocol","tot_bwd_pkts","flow_iat_min","bwd_blk_rate_avg","ack_flag_cnt","subflow_bwd_byts","fwd_iat_max","bwd_psh_flags","fin_flag_cnt","bwd_byts_b_avg","fwd_iat_std","fwd_psh_flags","pkt_len_min","fwd_pkt_len_min","pkt_len_var","active_std","cwe_flag_count","rst_flag_cnt","bwd_urg_flags","fwd_iat_min","bwd_iat_std","fwd_header_len","tot_fwd_pkts","bwd_pkt_len_min","fwd_iat_mean","active_mean","psh_flag_cnt","bwd_pkts_b_avg","flow_byts_s","urg_flag_cnt","fwd_blk_rate_avg","fwd_act_data_pkts","init_fwd_win_byts","fwd_urg_flags","flow_iat_std","dst_port","bwd_iat_tot","idle_min","bwd_pkt_len_mean","flow_pkts_s","ece_flag_cnt","flow_iat_mean","syn_flag_cnt","fwd_byts_b_avg","bwd_iat_mean","down_up_ratio","bwd_pkt_len_std","flow_iat_max","subflow_fwd_byts","fwd_iat_tot","bwd_header_len","fwd_pkt_len_max","totlen_bwd_pkts","bwd_iat_max","bwd_iat_min","bwd_seg_size_avg","pkt_len_mean","pkt_size_avg","bwd_pkts_s"
0.000049591064453125,0.001259922981262207,0,0,0,1,0.020158767700195312,0,0,4.235109138347794e-7,0,0,0,0,1,0.008777618408203125,0.001259922981262207,0.0005595108560399729,1,4.235109138347794e-7,0.00030517578125,0,0,0.000049591064453125,0.00000762939453125,0.001259922981262207,0.020158767700195312,1,1,0,0.8802624551766232,0,0.0020493285817262583,0.0069942474365234375,1,0.0013875961303710938,1,0,0,0,0,0.0020493285817262583,0.0000152587890625,0.14038300144960708,0,1,0.06,0.000019073486328125,0.0013875961303710938,1,0,0,0,0,0,1,0.00392156862745098,0,0,0.001259922981262207,0.0069942474365234375,1,0.0000152587890625,0.0019369444444444445,1,1,0,0.0012269444444444443,0,0,0,0,0,1,1,0,0,0,0
0.000049591064453125,0.0013930456978934152,0,0,0,1,0.04875659942626953,0,0,9.265077331446733e-7,0,0,0,0,1,0.00048828125,0.0013930456978934152,0.0013533630816291835,0.4167051282261638,9.265077331446733e-7,0.000667572021484375,0,0,0.000049591064453125,0.0000171661376953125,0.0013930456978934152,0.04875659942626953,1,1,0,0.5703517204547188,0,0.0028100342406253984,0.016122817993164062,0.22681211401568943,0.00002384185791015625,1,0,0,0,0,0.0028100342406253984,0.00003337860107421875,0.14038300144960708,0,1,0.06,0.000019073486328125,0.00002384185791015625,1,0,0,0,0,0,0.2782262962962963,0.00392156862745098,0,0,0.0013930456978934152,0.016122817993164062,0.55594,0.00003337860107421875,0.27891472222222224,0.6946970138888889,1,0,0.0003661111111111111,0,0,0,0,0,1,1,0,0,0,0
0.000049591064453125,0.0016472257416823815,0,0,0,1,0.04776954650878906,0,0,7.676658180334686e-7,0,0,0,0,1,0.012193679809570312,0.0016472257416823815,0.0013259441663895323,0.41566245015127273,7.676658180334686e-7,0.000553131103515625,0,0,0.000049591064453125,0.00001430511474609375,0.0016472257416823815,0.04776954650878906,1,1,0,0.5706569008926528,0,0.002769282223727604,0.013551712036132812,0.3934372327202297,0.00000476837158203125,1,0,0,0,0,0.002769282223727604,0.00002765655517578125,0.14038300144960708,0,1,0.06,0.000019073486328125,0.00000476837158203125,1,0,0,0,0,0,0.5563399074074075,0.00392156862745098,0,0,0.0016472257416823815,0.013551712036132812,1,0.00002765655517578125,0.2781588888888889,0.6673401666666667,1,0,0.2780411111111111,0,0,0,0,0,1,1,0,0,0,0
0.000049591064453125,0.00005510691049936655,0,0,0,0.9803314208984375,0.0020389556884765625,0,0,9.889548808530274e-7,0,0,0,0,0.0011484885929795923,0.00048828125,0.00005510691049936655,0.00005714555500712899,0,9.889548808530274e-7,0.000705718994140625,0,0,0.000049591064453125,9.5367431640625e-7,0.00005510691049936655,0.0020389556884765625,0.9451982710096571,0,0,0.8017700465400168,0,0.00003309507627744932,0.0002536773681640625,0,0.2363719940185547,0.13593502034619281,0,0,0,0,0.00003309507627744932,0.00003528594970703125,0.14038300144960708,0,0.13593502034619281,0.06,0.000019073486328125,0.2363719940185547,1,0,0,0,0,0,0,0.00392156862745098,0,0,0.00005510691049936655,0.0002536773681640625,0,0.00003528594970703125,0,0,0.9451982710096571,0,0,0,0,0,0,0,1,0.9803314208984375,0,0,0,0
0.000049591064453125,0.000049591064453125,0,0,0,0.9766483306884766,0.00069427490234375,0,0,0.0000010029605877276484,0,0,0,0,0,0.002559661865234375,0.000049591064453125,0.00005215395056183772,0,0.0000010029605877276484,0.00026702880859375,0,0,0.000049591064453125,0,0.000049591064453125,0.00069427490234375,0.9765646274273212,0,0,0.6255588616769665,0,0,0.000049591064453125,0,0.9765033721923828,0.000034193741330763916,0,0,0,0,0,0.0000133514404296875,0.14038300144960708,0,0.00003419374133078112,0.06,0.000019073486328125,0.9765033721923828,1,0,0,0,0,0,0,0.00392156862745098,0,0,0.000049591064453125,0.000049591064453125,0,0.0000133514404296875,0,0,0.9765646274273212,0,0,0,0,0,0,0,1,0.9766483306884766,0,0,0,0
0.000049591064453125,0.0002770895486349588,0,0.0000476837158203125,0.00035625174897375273,1,0.0037250518798828125,0,0,0.000002430048143026618,0.00042980194091796876,1,0.00048828125,1,0.10429787402595823,0.00048351287841796875,0.00009085492389958079,0.0007060491527650964,0.18267261388095243,0.0000010948568556493551,0.000782012939453125,0.000049591064453125,0.00042980194091796876,0.000049591064453125,0.00002002716064453125,0.00009085492389958079,0.0037250518798828125,0.37842879825168185,0.7617319444444445,0,0.7755550469214924,0.021490097045898438,0.0003153826306478068,0.00016880035400390625,0.1678809084955283,0.0000591278076171875,1,0,0.0000476837158203125,1,0.00095367431640625,0.00005355385125588077,0.00003910064697265625,0.09733730067902648,0.0007724761962890625,0.8296359715972923,0.06,0.000019073486328125,0.00001049041748046875,1,0.6950658486813915,0,0,0,0,0.37333944444444445,0.00392156862745098,0,0.021490097045898438,0.0002770895486349588,0.0007724761962890625,0.5150566666666667,0.00003910064697265625,0.06465777777777777,0.2560131388888889,0.8514647960662842,0.0000013351912873772625,0.15515861111111112,0,0,0,0,0,1,1,1,0,0.00001049041748046875,0
0.000049591064453125,0.0004637759664784307,0,0,0,1,0.021333694458007812,0,0,0.0000012897466975685806,0,0,0,0,0.20399337725287797,0.005864143371582031,0.0004637759664784307,0.000627209426621938,0.23597394949283906,0.0000012897466975685806,0.00087738037109375,0,0,0.000049591064453125,0.00002193450927734375,0.0004637759664784307,0.021333694458007812,0.7208436330159506,0.5285038888888889,0,0.8485847257190814,0,0.0004410705664664563,0.000949859619140625,0,0.001728057861328125,0.8458576571373145,0,0,0,0,0.0004410705664664563,0.0000438690185546875,0.14038300144960708,0,0.8458576571373145,0.06,0.000019073486328125,0.001728057861328125,1,0,0,0,0,0,0,0.00392156862745098,0,0,0.0004637759664784307,0.000949859619140625,0,0.0000438690185546875,0.0265775,0.19479,0.7208436330159506,0,0,0,0,0,0,0,1,1,0,0,0,0
0.000049591064453125,0.0001483599344889323,0,0.0000324249267578125,0.00002506403655928865,1,0.0061931610107421875,0,0.0001506805419921875,0.0000016833595734990316,0.00007965985466452206,1,0.008778572082519531,1,0.048387125862969296,0.00048828125,0.00023819850041316106,0.00026187463765066604,0.3023713746314076,7.294558151829137e-7,0.00049591064453125,0.000049591064453125,0.00007965985466452206,0.000049591064453125,0.00001239776611328125,0.00023819850041316106,0.0061931610107421875,0.5494428408347954,1,0,0.7764095521477073,0.00270843505859375,0.00021481517446453923,0.000736236572265625,0.31400271003694424,0.00012111663818359375,1,0,0.0000324249267578125,1,0.00064849853515625,0.0003023662800581682,0.0000247955322265625,0.09733730067902648,0.0001087188720703125,1,0.06,0.000019073486328125,0.00000858306884765625,1,0.9811045039783824,0,0,0.000003814697265625,0,0.7114544444444444,0.00392156862745098,0,0.00270843505859375,0.0001483599344889323,0.000736236572265625,1,0.0000247955322265625,0.2564855555555556,0.5875080092592593,1,9.53903758316118e-7,0.29646972222222223,0,0,0,0,0.002182352697402962,1,1,1,0,0.00000858306884765625,0
0.000049591064453125,0.00009280840555826823,0,0.000091552734375,0.0000232745262226492,0.9534702301025391,0.007355690002441406,0,0.0001544952392578125,0.000004903301308451283,0.00009739398956298828,1,0.00048828125,1,0.0011521177821689182,0.00048828125,0.00008756773812430245,0.0004771729390007841,0,0.0000022882072772772656,0.0016021728515625,0.000049591064453125,0.00009739398956298828,0.000049591064453125,0.0000400543212890625,0.00008756773812430245,0.007355690002441406,0.18652243054778883,0,0,0.5097123674372472,0.009349822998046875,0.00003314732475373281,0.00013446807861328125,0,0.00007724761962890625,0.43748503696560115,0,0.000091552734375,0.4321875192430155,0.0018310546875,0.000041034960175862546,0.000080108642578125,0.09733730067902648,0.000110626220703125,0.35843608160423285,0.06,0.000019073486328125,0.0000057220458984375,1,0.3514410018920898,0,0,0.000003814697265625,0,0,0.00392156862745098,0,0.009349822998046875,0.00009280840555826823,0.00013446807861328125,0,0.000080108642578125,0,0,0.4022592176874,0.0000026150940311740176,0,0,0,0,0,0.00027217052421214187,1,0.9534702301025391,0.9540290832519531,0,0.0000057220458984375,0
0.000049591064453125,0.0001083491893296831,0,0.000087738037109375,0.000020784901549723557,0.9552936553955078,0.010102272033691406,0,0.0001544952392578125,0.000004839565947287487,0.00009982482246730639,1,0.0029325485229492188,1,0.003353677453935756,0.00048828125,0.00011746827946152798,0.0005498345064718812,0,0.000002338217255431033,0.00164031982421875,0.000049591064453125,0.00009982482246730639,0.000049591064453125,0.00004100799560546875,0.00011746827946152798,0.010102272033691406,0.18899072765630517,0,0,0.7751583123521782,0.009183883666992188,0.00005655365640990187,0.00020885467529296875,0,0.000095367431640625,0.4506948043983426,0,0.000087738037109375,0.44943814550174216,0.0017547607421875,0.00007743852818609562,0.0000820159912109375,0.09733730067902648,0.000110626220703125,0.36905857148229976,0.06,0.000019073486328125,0.0000095367431640625,1,0.36759105095496547,0,0,0.000003814697265625,0,0,0.00392156862745098,0,0.009183883666992188,0.0001083491893296831,0.00020885467529296875,0,0.0000820159912109375,0,0,0.3935453975901884,0.000002501348691856454,0,0,0,0,0,0.0006799098673928613,1,0.9552936553955078,0.9559125900268556,0,0.0000095367431640625,0
0.000049591064453125,0.008633084919141687,0,0.0000934600830078125,0.009655725952254753,0.9600543975830079,0.008098602294921875,0,0.04379081726074219,0.000004922329612734599,0.016126418600277026,1,0.00048828125,1,1,0.00048828125,0.00009416979412699855,0.044559121301366224,0,0.000002300654058125954,0.00164031982421875,0.000049591064453125,0.016126418600277026,0.000049591064453125,0.00004100799560546875,0.00009416979412699855,0.008098602294921875,0.1857788263122892,0,0,0.7808346684977493,1,0.010660337603494413,0.000152587890625,0,0.00014209747314453125,0.43591622002165176,0,0.0000934600830078125,0.43321894903178804,0.00186920166015625,0.00004912056520198012,0.0000820159912109375,0.123247119859617,0.021928787231445312,0.35699914475812095,0.06,0.000019073486328125,0.00000858306884765625,1,0.35047169321591093,0,0,0.000003814697265625,0,0,0.00392156862745098,0,1,0.008633084919141687,0.021928787231445312,0,0.0000820159912109375,0,0,0.399970884884105,0.0000026216755546086456,0,0,0,0,0,0.09579196373304354,1,0.9600543975830078,0.9621305465698242,0,0.00000858306884765625,0
0.000049591064453125,0.0011830528577168782,0,0.00005340576171875,0.00002598206693301873,1,0.10911750793457031,0,0.0001506805419921875,0.0000027963847772536057,0.00007956368582589286,1,0.00048828125,1,1,0.00048828125,0.0027279376983642576,0.0034689735741992907,0.16579371173187077,0.0000011651603238556691,0.000762939453125,0.000049591064453125,0.00007956368582589286,0.000049591064453125,0.000019073486328125,0.0027279376983642576,0.10911750793457031,0.32866304297196236,0.43960055555555555,0,0.7757381551842527,0.00445556640625,0.002941997000901902,0.008968353271484375,0.1420025,0.0000514984130859375,1,0,0.00005340576171875,0.9607648331401989,0.001068115234375,0.004084171065063257,0.00003814697265625,0.09733730067902648,0.0001087188720703125,0.7805422890034662,0.06,0.000019073486328125,0.0000095367431640625,1,0.5676578521728516,0,0,0.000003814697265625,0,0.3614261111111111,0.00392156862745098,0,0.00445556640625,0.0011830528577168782,0.008968353271484375,0.5034286111111111,0.00003814697265625,0.0274675,0.25791106481481485,0.8005894636496519,0.0000016312244533979367,0.2194236111111111,0,0,0,0,0.0006055160188798617,1,1,1,0,0.0000095367431640625,0
0.000049591064453125,0.0016240139941235522,0,0.00003337860107421875,0.00006318655455315471,1,0.227813720703125,0,0,0.000004067518272714017,0.0001262937273297991,1,0.009755134582519531,0.32407407407407407,1,0.0017881393432617188,0.002109386302806713,0.006926585399859817,0.2342551898178321,0.000003071971842329467,0.0020599365234375,0.000049591064453125,0.0001262937273297991,0.000049591064453125,0.0000514984130859375,0.002109386302806713,0.227813720703125,0.2251740576515735,0.7086252777777777,0,0.09733730067902648,0.004420280456542969,0.003284789960202928,0.008928298950195312,0.14186529049466784,0.00000762939453125,0.6946823130744041,0,0.00003337860107421875,0.9573744780432674,0.000667572021484375,0.0036500304158455853,0.000102996826171875,0.509925993743801,0.00018405914306640625,0.6140449782608725,0.06,0.000019073486328125,0.00000762939453125,1,0.939217258902157,0.09555161766739874,0,0,0,0.36664314814814813,0.00392156862745098,0.000003814697265625,0.004420280456542969,0.0016240139941235522,0.008928298950195312,0.5377791666666667,0.000102996826171875,0.013812222222222222,0.2326081746031746,0.2988291232385368,9.955464303845497e-7,0.19039444444444445,0,0,0.017810821533203125,0,0,1,1,1,0,0.0010738372802734375,0
0.000049591064453125,0.00014583269755045572,0,0.000026702880859375,0.000043063815191743465,1,0.00821685791015625,0,0,0.0000021040487255476086,0.00008153915405273438,1,0.005864143371582031,0.6363636363636364,0.026602897379133437,0.00048828125,0.0001867467706853693,0.0003217441176149885,0.21738599828693975,0.0000012858075545013164,0.0008392333984375,0.000049591064453125,0.00008153915405273438,0.000049591064453125,0.000026702880859375,0.0001867467706853693,0.00821685791015625,0.43834749409850216,0.7018155555555555,0,0.09733730067902648,0.0022830963134765625,0.00015928119779958557,0.00046443939208984375,0.09147906945330833,0.0000095367431640625,1,0,0.000026702880859375,1,0.0005340576171875,0.00018981770223955758,0.000041961669921875,0.7766231784542611,0.0001544952392578125,0.9192583736738055,0.06,0.000019073486328125,0.0000095367431640625,1,1,0,0,0,0,0.11289988888888888,0.00392156862745098,0,0.0022830963134765625,0.00014583269755045572,0.00046443939208984375,0.2660783333333333,0.000041961669921875,0.020236944444444443,0.18563234126984127,0.722835429879122,8.182411710462923e-7,0.014303888888888889,0,0,0,0,0,1,1,1,0,0.0000896453857421875,0
0.00003814697265625,0.00012342135111490885,0,0.00001049041748046875,0.00004829612477431624,1,0.0021533966064453125,0,0,7.091152644712588e-7,0.0000735196200284091,1,0.0009737014770507812,0.8461538461538461,0.009938710265689425,0.000484466552734375,0.00016564589280348556,0.00009177133381032206,0.447050499136353,3.841041015885985e-7,0.000247955322265625,0.00003814697265625,0.0000735196200284091,0.00003814697265625,0.00000858306884765625,0.00016564589280348556,0.0021533966064453125,1,1,0,0.032227054245822846,0.0008087158203125,0.00009735652375979302,0.0003070831298828125,0,0.02272510528564453,1,0,0.00001049041748046875,1,0.000209808349609375,0.00010786440473167815,0.00001239776611328125,0.9091630426489662,0.0001697540283203125,1,0.06,0.000019073486328125,0.004717826843261719,1,1,0,0,0,0,0,0.00392156862745098,0,0.0008087158203125,0.00012342135111490885,0.0003070831298828125,0,0.00001239776611328125,0.10338027777777778,0.8661254861111111,1,3.2501116288266027e-7,0,0,0,0,0,0,1,1,1,0,0.07250022888183594,0
0.000049591064453125,0.004496097564697266,0,0,0,1,0.10790634155273438,0,0,7.307011847764316e-7,0,0,0,0,1,0.00048828125,0.004496097564697266,0.003444890735628487,1,7.307011847764316e-7,0.000457763671875,0,0,0.000049591064453125,0.000011444091796875,0.004496097564697266,0.10790634155273438,1,1,0,0.6252536812390326,0,0.0099281925763121,0.026696205139160156,0,0.0001430511474609375,1,0,0,0,0,0.0099281925763121,0.00002288818359375,0.9907377737087053,0,1,0.06,0.000019073486328125,0.0001430511474609375,1,0,0,0,0,0,0,0.00392156862745098,0,0,0.004496097564697266,0.026696205139160156,0,0.00002288818359375,0.010269722222222222,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
0.000049591064453125,0.000499725341796875,0,0,0,1,0.003997802734375,0,0,2.5421891209095454e-7,0,0,0,0,0.21246337890625,0.005864143371582031,0.000499725341796875,0.00013321070993566018,0,2.5421891209095454e-7,0.000152587890625,0,0,0.000049591064453125,0.000003814697265625,0.000499725341796875,0.003997802734375,1,0,0,0.8487678339818417,0,0.00045013427734375,0.000949859619140625,0,0.0018157958984375,1,0,0,0,0,0.00045013427734375,0.00000762939453125,0.14038300144960708,0,1,0.06,0.000019073486328125,0.0018157958984375,1,0,0,0,0,0,0,0.00392156862745098,0,0,0.000499725341796875,0.000949859619140625,0,0.00000762939453125,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
0.000049591064453125,0.0005006790161132812,0,0,0,0,0.0010013580322265625,0,0,0.0008826231526203146,0,0,0,0,0.2133646011352539,0.0013914108276367188,0.0005006790161132812,0.4633771551256652,0,0.0008826231526203146,0.00003814697265625,0,0,0.000049591064453125,9.5367431640625e-7,0.0005006790161132812,0.0010013580322265625,0,0,0,0.6206149385824369,0,0.00045108795166015625,0.0009517669677734375,0,0,0,0,0,0,0,0.00045108795166015625,0.0000019073486328125,0.14038300144960708,0,0,0.06,0.000019073486328125,0,0,0,0,0,0,0,0,0.00392156862745098,0,0,0.0005006790161132812,0.0009517669677734375,0,0.0000019073486328125,0,0,0,0,0,0,0,0,0,0,0.0006002777777777778,0,0,0,0,0
0.000049591064453125,0.003607637741986443,0,0,0,1,0.06132984161376953,0,0,5.061806594593116e-7,0,0,0,0,1,0.005864143371582031,0.003607637741986443,0.0019148218840687571,0.724939884307466,5.061806594593116e-7,0.000324249267578125,0,0,0.000049591064453125,0.00001049041748046875,0.003607637741986443,0.06132984161376953,1,1,0,0.7644769970244907,0,0.005269580175612377,0.011778831481933594,0,0.00001239776611328125,1,0,0,0,0,0.005269580175612377,0.00001621246337890625,0.14038300144960708,0,1,0.06,0.000019073486328125,0.00001239776611328125,1,0,0,0,0,0,0,0.00392156862745098,0,0,0.003607637741986443,0.011778831481933594,0,0.00001621246337890625,0.5765336111111111,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
0.00003814697265625,0.0000438690185546875,0,9.5367431640625e-7,0,0,0.000049591064453125,0,0,0.0050325821446240105,0.00003814697265625,0,0,1,0.000034332275390625,0.00048828125,0.000049591064453125,0.2314987786527045,0,0.0025162910723120053,0.000019073486328125,0.00003814697265625,0.00003814697265625,0.000049591064453125,0,0.000049591064453125,0.000049591064453125,0,0,0,0.14038300144960708,0.00003814697265625,0.0000057220458984375,0.000049591064453125,0,0,0,0,9.5367431640625e-7,0,0.000019073486328125,0,9.5367431640625e-7,0.5724269474326695,0.00003814697265625,0,0.06,0.000019073486328125,0,0,0,0,0,0,0,0,0.00392156862745098,0,0.00003814697265625,0.0000438690185546875,0.000049591064453125,0,9.5367431640625e-7,0,0,0,0.0025162910723120053,0,0,0,0,0,0,0.00010527777777777777,0,0,0,0,0
